8405001500104022CREO                     11119911222242
8405001500104039                         12222221221221
8405001500104049                         12222222229991
8405001500104059                         12222222221232
8405001500104069                         11111211221121
8405001500104079                         12112112222231
8405001500104089                         12222222221111
8405001500104099                         22112222221222
8405001500104109                         22122221221231
8405001500104119                         12222221221221
8405001500104129                         21222222221231
8405001500104139                         12222221221221
8405001500104149                         12122221121221
8405001500104159                         11122222221211
8405001500104169                         21122222222221
8405001500104179                         12112221221221
8405001500104189                         22222222221321
8405001500104199                         12212221221215
8405001500104209                         11112224221241
8405001500104219                         12122222221221
8405001500104239                         12122221221331
8405001500104249                         21122221221221
8405001500104259                         12211221221241
8405001500104269                         21121221221121
8405001500104289                         21222221221211
8405001500104299                         12222222221211
8405001500104309                         11122221221221
8405001500110019                         99912222221221
8405001500110029                         12122222223211
8405001500110039                         12222221222231
8405001500110052FRENCH                   11122221221241
8405001500110069                         12112222221221
8405001500110072JAPANESE                 22222221221121
8405001500110089                         12222221222241
8405001500110109                         22111222221221
8405001500110121                         21122221221143
8405001500110139                         22192222222121
8405001500110149                         12122221222225
8405001500110159                         12222221221121
8405001500110169                         22122222221221
8405001500110179                         21122222222231
8405001500110189                         22222224191111
8405002500201019                         21121121221233
8405002500201021                         12122222222333
8405002500201039GERMAN                   12222121221231
8405002500201049                         12222222222335
8405002500201059                         12222221223321
8405002500201069                         12222122221331
8405002500201079                         22222222222333
8405002500201089                         12122222221424
8405002500201099                         12222222222231
8405002500201109                         22222221223341
8405002500201119                         21222222221341
8405002500201129                         11112222222233
8405002500201131                         22122221191233
8405002500201149                         22222222221343
8405002500201151                         22122222121243
8405002500201161                         11222224221331
8405002500201171                         12222122222223
8405002500201189                         22222222221133
8405002500201199                         21122124221225
8405002500201209                         21122221222333
8405002500201219                         12222222221233
8405002500201229                         12222221222233
8405002500201231                         22222221222333
8405002500201242TAGALOG                  21222222191246
8405002500201259                         12222121222221
8405002500201269                         12222122222223
8405002500201279                         22222222222223
8405002500201289                         12222222223434
8405002500201299                         21212122221241
8405002500201309                         12229192222241
8405002500201319                         11122121222241
8405002500201329                         12222221222341
8405002500201339                         12122222221343
8405002500209019                         21222125229993
8405002500209021                         21122223221323
8405002500209031                         11199199999993
8405002500209041                         12222223129993
8405002500209059                         12222222222111
8405002500209069                         12222224222223
8405002500209079                         21222221229993
8405002500209089                         12222223222333
8405002500209099                         11112222222441
8405002500209109                         12222222222323
8405002500209111                         21122222229993
8405002500209122JAMAICAN                 22222223229995
8405002500209139                         22222121222231
8405002500209149                         12221223129995
8405002500209159                         12122223229993
8405002500209169                         22122221229991
8405002500209172                         22129192224311
8405002500209181                         22222222229993
8405002500209199                         22222221229994
8405002500209209                         12122221229993
8405002500209219                         12222123229991
8405002500209221                         12222222221223
8405002500209231                         22122222229993
8405002500209241                         12222222222323
8405002500209259                         12222222229991
8405002500209269                         22222223229993
8405002500209279                         22122121999995
8405002500209281                         22222221229993
8405002500209291                         12122221222223
8405002500209309                         21222224199993
8405002500209329                         12222221229993
8405002500209339                         22222222223331
8405003500311019                         12229999999999
8405003500311021                         22222223211235
8405003500311039                         99999999229999
8405003500311051                         21222222221123
8405003500311069                         99999999999993
8405003500311079                         22222222193111
8405003500311089ENGLISH                  12212225222222
8405003500311099                         22222221191342
8405003500311109ENGLISH                  22222229991323
8405003500311111                         12222222223233
8405003500311121                         12121113222243
8405003500311139                         22222222222222
8405003500311141                         12222222221243
8405003500311151                         12222223222123
8405003500311161                         11122222192223
8405003500311189                         99999999999996
8405003500311199                         99999995229992
8405003500311202CHINESE                  21229999999994
8405003500321011                         22222221229993
8405003500321021                         22122224222223
8405003500321031                         12222223222141
8405003500321051                         21122222222243
8405003500321069                         22112221224413
8405003500321071                         11222224222342
8405003500321089                         22229992221133
8405003500321099                         12222221229993
8405003500321109                         22122223222333
8405003500321111                         12222222221343
8405003500321121                         11222222221233
8405003500321139                         12122225223443
8405003500321141                         12222221222333
8405003500321159                         12222223123221
8405003500321169                         22222225222433
8405003500321179ENGLISH                  12112222221333
8405003500321189ENGLISH                  22122225229993
8405003500321199                         22222222121123
8405003500321209                         22222221223344
8405003500321211                         12122212192143
8405003500321229                         12122221221122
8405003500321239                         12222222222222
8405003500321249                         22222222192244
8405004500407012INDO                     21222221222124
8405004500407022INDONESIAN               22222221221234
8405004500407031                         21122221221114
